Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
457-05-3862,B,Mandalay,Member,Female,Electronic accessories,79.56,6,23.868,501.228,12/08/2025,11:54,Ewallet,9.4
375-32-4435,C,Mandalay,Normal,Male,Sports and travel,27.76,5,6.94,145.74,07/03/2025,13:59,Credit card,6.6
038-13-4828,C,Naypyitaw,Member,Male,Fashion accessories,10.61,8,4.244,89.124,12/15/2025,03:36,Ewallet,8.6
854-08-4486,A,Mandalay,Normal,Female,Food and beverages,31.36,9,14.112,296.352,02/18/2025,16:24,Cash,9.0
373-78-8880,A,Naypyitaw,Normal,Female,Health and beauty,96.15,1,4.8075,100.9575,05/02/2025,05:31,Cash,7.4
306-68-5334,B,Mandalay,Normal,Male,Fashion accessories,19.86,4,3.972,83.412,02/03/2026,20:52,Ewallet,5.0
333-99-3943,A,Naypyitaw,Member,Male,Sports and travel,58.65,6,17.595,369.495,09/09/2025,13:09,Cash,6.1
084-04-2994,A,Naypyitaw,Normal,Male,Health and beauty,73.66,8,29.464,618.744,06/05/2025,03:21,Credit card,6.5
953-30-4500,B,Mandalay,Normal,Male,Electronic accessories,18.58,9,8.361,175.581,10/23/2025,05:44,Cash,9.6
058-39-2114,B,Naypyitaw,Normal,Male,Food and beverages,57.56,1,2.878,60.438,11/03/2025,18:06,Credit card,4.7
555-68-2809,C,Mandalay,Member,Female,Health and beauty,87.34,5,21.835,458.535,01/21/2026,10:18,Credit card,9.5
608-08-2474,C,Naypyitaw,Normal,Female,Sports and travel,87.89,8,35.156,738.276,08/11/2025,15:18,Ewallet,9.0
600-31-7458,A,Mandalay,Normal,Female,Sports and travel,87.11,3,13.0665,274.3965,05/24/2025,23:51,Credit card,8.4
808-35-1632,B,Mandalay,Normal,Male,Home and lifestyle,56.04,4,11.208,235.368,02/20/2025,07:49,Cash,9.5
727-06-3134,C,Yangon,Member,Male,Home and lifestyle,44.1,8,17.64,370.44,08/01/2025,20:50,Credit card,4.3
368-04-9276,C,Mandalay,Normal,Male,Home and lifestyle,89.89,2,8.989,188.769,01/14/2026,20:15,Cash,6.0
607-36-7770,A,Mandalay,Normal,Male,Health and beauty,27.7,5,6.925,145.425,10/31/2025,17:15,Ewallet,6.6
743-64-2061,B,Mandalay,Normal,Female,Home and lifestyle,31.07,8,12.428,260.988,12/28/2025,16:42,Credit card,4.1
346-02-0425,B,Mandalay,Normal,Female,Food and beverages,93.61,8,37.444,786.324,02/15/2025,17:32,Ewallet,4.1
989-44-1894,C,Yangon,Normal,Female,Health and beauty,54.91,8,21.964,461.244,11/16/2025,04:47,Cash,8.0
360-01-8174,A,Mandalay,Member,Male,Food and beverages,12.33,4,2.466,51.786,10/18/2025,03:15,Ewallet,8.2
743-00-2203,A,Mandalay,Member,Female,Electronic accessories,30.01,7,10.5035,220.5735,04/01/2025,15:31,Cash,6.0
300-04-0058,C,Mandalay,Member,Male,Electronic accessories,32.41,7,11.3435,238.2135,11/08/2025,21:55,Ewallet,8.9
095-22-3337,B,Yangon,Normal,Female,Fashion accessories,67.79,4,13.558,284.718,06/21/2025,14:54,Cash,5.9
460-63-1644,A,Mandalay,Member,Male,Electronic accessories,26.6,4,5.32,111.72,06/13/2025,06:24,Ewallet,4.3
652-88-1512,B,Naypyitaw,Member,Female,Electronic accessories,78.22,7,27.377,574.917,05/23/2025,20:59,Cash,9.9
191-55-2178,A,Mandalay,Member,Female,Health and beauty,92.2,8,36.88,774.48,04/10/2025,04:24,Ewallet,6.8
469-96-1033,C,Naypyitaw,Member,Male,Health and beauty,60.68,1,3.034,63.714,05/03/2025,16:44,Credit card,6.5
798-62-5760,C,Yangon,Member,Female,Fashion accessories,92.33,10,46.165,969.465,12/03/2025,08:58,Ewallet,8.2
570-20-0645,B,Mandalay,Member,Female,Home and lifestyle,47.23,2,4.723,99.183,10/05/2025,02:55,Credit card,6.5
159-56-9454,A,Mandalay,Member,Male,Food and beverages,94.42,5,23.605,495.705,06/22/2025,11:57,Credit card,4.9
915-69-3372,A,Mandalay,Member,Female,Health and beauty,54.64,9,24.588,516.348,01/22/2026,01:39,Credit card,6.3
307-30-3881,A,Yangon,Normal,Male,Food and beverages,65.35,6,19.605,411.705,03/22/2025,05:54,Credit card,8.1
073-21-5516,C,Mandalay,Member,Female,Food and beverages,11.03,2,1.103,23.163,04/22/2025,07:38,Credit card,6.6
978-44-1478,B,Mandalay,Normal,Male,Food and beverages,99.88,1,4.994,104.874,03/08/2025,13:06,Cash,9.5
429-64-9928,A,Yangon,Member,Female,Health and beauty,15.91,1,0.7955,16.7055,11/24/2025,13:25,Ewallet,5.2
517-37-2093,B,Naypyitaw,Normal,Female,Fashion accessories,63.17,4,12.634,265.314,11/11/2025,11:18,Credit card,9.8
059-27-5406,B,Mandalay,Member,Male,Fashion accessories,49.03,8,19.612,411.852,06/25/2025,01:35,Cash,4.5
505-12-4645,A,Yangon,Member,Female,Health and beauty,10.55,8,4.22,88.62,12/22/2025,11:26,Credit card,5.6
875-70-9957,B,Naypyitaw,Normal,Male,Sports and travel,60.41,4,12.082,253.722,10/28/2025,19:01,Cash,9.6
204-45-5061,B,Mandalay,Member,Female,Fashion accessories,57.31,6,17.193,361.053,05/28/2025,17:16,Credit card,9.0
562-41-6508,A,Naypyitaw,Normal,Male,Sports and travel,60.42,5,15.105,317.205,03/22/2025,13:14,Cash,4.6
836-44-2907,C,Naypyitaw,Normal,Female,Food and beverages,30.84,5,7.71,161.91,03/21/2025,16:31,Credit card,4.8
994-57-5177,B,Naypyitaw,Normal,Female,Home and lifestyle,61.58,5,15.395,323.295,07/15/2025,06:26,Cash,6.2
400-73-8711,B,Mandalay,Member,Male,Home and lifestyle,33.81,6,10.143,213.003,01/13/2026,17:45,Credit card,4.1
833-60-7781,C,Naypyitaw,Member,Female,Food and beverages,65.96,9,29.682,623.322,07/14/2025,01:46,Credit card,7.5
888-80-4710,C,Mandalay,Normal,Male,Electronic accessories,30.46,9,13.707,287.847,09/28/2025,18:29,Ewallet,6.1
783-71-9340,A,Yangon,Normal,Female,Food and beverages,72.05,4,14.41,302.61,03/25/2025,12:03,Credit card,5.1
783-01-4494,C,Naypyitaw,Normal,Male,Food and beverages,31.71,5,7.9275,166.4775,09/23/2025,11:52,Ewallet,7.2
508-19-8747,C,Mandalay,Normal,Female,Home and lifestyle,90.76,7,31.766,667.086,10/11/2025,02:41,Ewallet,4.6
760-75-3373,C,Naypyitaw,Member,Male,Home and lifestyle,90.38,6,27.114,569.394,01/15/2026,04:44,Cash,5.7
210-45-9346,B,Mandalay,Member,Male,Health and beauty,86.49,5,21.6225,454.0725,05/11/2025,00:34,Ewallet,4.8
750-50-0561,A,Yangon,Member,Male,Home and lifestyle,13.24,6,3.972,83.412,03/12/2025,00:01,Cash,6.8
364-12-4703,A,Yangon,Normal,Female,Sports and travel,34.86,9,15.687,329.427,01/30/2026,22:29,Ewallet,5.1
571-26-4127,A,Yangon,Normal,Male,Electronic accessories,65.67,2,6.567,137.907,05/06/2025,04:39,Credit card,9.5
716-74-9517,B,Naypyitaw,Normal,Female,Home and lifestyle,99.77,5,24.9425,523.7925,09/18/2025,04:25,Ewallet,8.7
690-66-1768,A,Mandalay,Member,Male,Food and beverages,40.91,10,20.455,429.555,06/18/2025,20:09,Credit card,8.0
298-90-2965,B,Yangon,Member,Female,Health and beauty,45.6,7,15.96,335.16,06/09/2025,19:02,Cash,5.7
926-57-1185,B,Mandalay,Member,Male,Electronic accessories,92.03,4,18.406,386.526,01/27/2026,13:23,Cash,7.9
830-54-4881,A,Yangon,Normal,Female,Food and beverages,38.27,7,13.3945,281.2845,02/27/2025,22:54,Ewallet,8.6
226-87-6602,A,Mandalay,Normal,Female,Home and lifestyle,70.73,1,3.5365,74.2665,12/02/2025,20:19,Credit card,5.3
482-93-3852,A,Mandalay,Member,Female,Sports and travel,41.6,1,2.08,43.68,07/01/2025,18:05,Ewallet,8.4
054-98-9183,A,Mandalay,Normal,Male,Sports and travel,40.55,1,2.0275,42.5775,11/03/2025,06:56,Cash,8.1
909-91-9461,B,Mandalay,Member,Male,Fashion accessories,65.33,4,13.066,274.386,09/02/2025,03:16,Ewallet,7.7
511-21-3749,C,Mandalay,Normal,Male,Fashion accessories,11.6,8,4.64,97.44,09/18/2025,16:46,Ewallet,4.3
496-02-9037,B,Naypyitaw,Member,Male,Electronic accessories,29.2,1,1.46,30.66,07/01/2025,15:17,Cash,7.1
363-54-1813,B,Naypyitaw,Normal,Female,Health and beauty,53.22,5,13.305,279.405,02/15/2025,00:31,Cash,8.9
556-29-4844,C,Naypyitaw,Normal,Male,Electronic accessories,92.55,2,9.255,194.355,04/29/2025,14:10,Credit card,8.3
764-02-5523,C,Naypyitaw,Member,Male,Health and beauty,16.19,7,5.6665,118.9965,02/09/2025,00:01,Ewallet,7.8
788-14-3963,B,Naypyitaw,Normal,Male,Health and beauty,35.0,5,8.75,183.75,08/14/2025,16:59,Ewallet,5.6
521-24-7267,B,Naypyitaw,Member,Male,Electronic accessories,52.15,10,26.075,547.575,06/19/2025,11:21,Cash,8.6
035-19-2627,C,Mandalay,Normal,Female,Sports and travel,88.78,7,31.073,652.533,11/11/2025,02:25,Credit card,4.2
217-77-5491,C,Mandalay,Normal,Female,Food and beverages,27.37,5,6.8425,143.6925,10/17/2025,16:36,Cash,7.6
972-07-6656,B,Yangon,Member,Male,Food and beverages,61.24,10,30.62,643.02,05/10/2025,00:56,Ewallet,7.2
849-53-8591,A,Naypyitaw,Normal,Female,Electronic accessories,74.38,6,22.314,468.594,10/11/2025,00:38,Ewallet,8.6
573-20-5754,C,Yangon,Member,Female,Food and beverages,87.72,5,21.93,460.53,05/23/2025,20:02,Credit card,7.2
367-90-2836,C,Mandalay,Normal,Male,Health and beauty,58.38,8,23.352,490.392,10/26/2025,11:39,Cash,8.4
758-33-9285,C,Mandalay,Member,Male,Sports and travel,54.7,9,24.615,516.915,06/11/2025,22:08,Ewallet,6.5
504-27-0359,A,Yangon,Member,Female,Home and lifestyle,72.31,1,3.6155,75.9255,05/17/2025,15:16,Ewallet,8.7
947-04-9719,B,Naypyitaw,Member,Male,Electronic accessories,79.65,2,7.965,167.265,01/22/2026,05:53,Credit card,8.7
439-44-1473,A,Naypyitaw,Member,Female,Food and beverages,60.99,10,30.495,640.395,07/17/2025,04:45,Ewallet,5.0
520-96-0147,A,Naypyitaw,Member,Male,Fashion accessories,58.5,1,2.925,61.425,07/29/2025,04:31,Credit card,5.8
274-82-9973,B,Naypyitaw,Normal,Female,Sports and travel,14.72,4,2.944,61.824,05/16/2025,17:42,Cash,4.9
822-71-3622,C,Yangon,Normal,Female,Sports and travel,32.04,10,16.02,336.42,12/29/2025,18:17,Ewallet,4.1
195-28-0848,A,Mandalay,Normal,Male,Health and beauty,29.97,8,11.988,251.748,03/30/2025,08:18,Cash,9.2
688-26-2736,C,Mandalay,Member,Male,Fashion accessories,73.85,4,14.77,310.17,02/21/2025,05:39,Ewallet,8.4
537-20-1787,B,Mandalay,Normal,Female,Home and lifestyle,32.91,6,9.873,207.333,10/12/2025,02:53,Cash,5.5
463-88-1223,B,Mandalay,Member,Female,Fashion accessories,34.0,10,17.0,357.0,08/01/2025,07:09,Ewallet,7.3
603-07-5130,A,Yangon,Normal,Female,Fashion accessories,20.3,1,1.015,21.315,06/07/2025,00:20,Credit card,4.7
382-81-0732,A,Mandalay,Member,Female,Home and lifestyle,25.46,6,7.638,160.398,04/19/2025,01:16,Cash,5.5
449-38-6120,C,Naypyitaw,Normal,Male,Electronic accessories,41.55,8,16.62,349.02,12/01/2025,17:51,Cash,5.7
375-70-7157,B,Yangon,Member,Male,Home and lifestyle,21.42,5,5.355,112.455,04/25/2025,00:20,Ewallet,9.8
280-51-4035,B,Naypyitaw,Member,Female,Sports and travel,18.36,3,2.754,57.834,03/19/2025,10:07,Cash,6.3
859-24-4944,C,Yangon,Member,Female,Electronic accessories,98.85,3,14.8275,311.3775,10/23/2025,23:46,Cash,5.3
159-87-0076,B,Mandalay,Member,Female,Health and beauty,92.94,10,46.47,975.87,12/12/2025,19:27,Ewallet,6.6
182-71-3067,C,Naypyitaw,Member,Male,Food and beverages,80.71,3,12.1065,254.2365,04/27/2025,03:47,Ewallet,5.7
610-20-0256,A,Mandalay,Normal,Female,Health and beauty,40.03,10,20.015,420.315,10/20/2025,21:52,Credit card,6.4
044-35-3385,B,Mandalay,Normal,Male,Sports and travel,17.12,5,4.28,89.88,09/28/2025,05:26,Credit card,8.4
932-28-4126,C,Yangon,Normal,Male,Health and beauty,39.9,2,3.99,83.79,07/06/2025,06:24,Ewallet,4.6
947-17-6801,A,Naypyitaw,Normal,Male,Electronic accessories,57.72,2,5.772,121.212,09/14/2025,17:53,Credit card,8.2
439-30-6539,C,Mandalay,Member,Female,Home and lifestyle,61.33,6,18.399,386.379,06/28/2025,20:43,Ewallet,8.4
477-75-1169,C,Yangon,Normal,Female,Food and beverages,78.03,4,15.606,327.726,06/07/2025,20:29,Credit card,7.3
761-51-6428,B,Yangon,Member,Male,Sports and travel,99.74,2,9.974,209.454,10/13/2025,21:49,Ewallet,6.3
412-12-6498,C,Naypyitaw,Member,Female,Food and beverages,80.69,3,12.1035,254.1735,04/30/2025,18:18,Cash,7.1
738-84-5865,A,Yangon,Member,Female,Health and beauty,49.57,6,14.871,312.291,08/31/2025,18:02,Ewallet,5.1
869-03-3872,B,Yangon,Normal,Male,Sports and travel,56.73,9,25.5285,536.0985,08/25/2025,15:48,Ewallet,4.7
344-72-0655,B,Yangon,Normal,Male,Electronic accessories,58.71,5,14.6775,308.2275,07/20/2025,16:13,Ewallet,8.8
359-67-2127,A,Mandalay,Member,Male,Home and lifestyle,67.5,4,13.5,283.5,05/29/2025,14:07,Credit card,9.5
419-63-2891,A,Mandalay,Normal,Female,Food and beverages,81.58,1,4.079,85.659,05/13/2025,04:51,Ewallet,4.1
908-43-0592,A,Mandalay,Normal,Female,Health and beauty,94.45,1,4.7225,99.1725,04/14/2025,13:10,Ewallet,4.1
667-98-4475,B,Naypyitaw,Member,Female,Fashion accessories,19.76,10,9.88,207.48,08/07/2025,11:11,Credit card,4.4
909-55-1586,C,Naypyitaw,Normal,Male,Sports and travel,39.13,8,15.652,328.692,08/04/2025,18:21,Cash,9.6
473-31-4484,B,Mandalay,Normal,Male,Electronic accessories,22.85,3,3.4275,71.9775,10/20/2025,06:12,Credit card,4.1
624-79-7736,A,Mandalay,Member,Female,Electronic accessories,33.57,3,5.0355,105.7455,12/07/2025,01:20,Cash,9.4
169-28-1594,C,Naypyitaw,Member,Female,Food and beverages,80.41,6,24.123,506.583,12/18/2025,13:44,Ewallet,4.2
484-00-2871,A,Yangon,Member,Female,Health and beauty,96.15,7,33.6525,706.7025,07/24/2025,22:39,Credit card,5.3
822-80-5376,C,Naypyitaw,Member,Female,Sports and travel,56.94,9,25.623,538.083,02/03/2026,19:41,Ewallet,8.6
513-51-4204,A,Naypyitaw,Normal,Male,Health and beauty,82.27,2,8.227,172.767,12/14/2025,18:44,Credit card,5.6
773-79-9832,B,Mandalay,Member,Female,Electronic accessories,63.19,5,15.7975,331.7475,02/21/2025,18:46,Credit card,7.5
105-11-1934,B,Naypyitaw,Member,Male,Health and beauty,72.15,4,14.43,303.03,12/25/2025,11:59,Ewallet,4.7
395-39-8277,C,Naypyitaw,Member,Female,Sports and travel,30.11,9,13.5495,284.5395,10/26/2025,22:00,Credit card,4.5
724-46-6131,A,Naypyitaw,Normal,Female,Fashion accessories,57.53,10,28.765,604.065,05/03/2025,20:50,Ewallet,9.9
678-98-7194,B,Yangon,Member,Male,Sports and travel,93.71,2,9.371,196.791,09/21/2025,10:42,Ewallet,4.1
661-92-0205,A,Yangon,Normal,Male,Health and beauty,60.18,2,6.018,126.378,10/10/2025,16:13,Credit card,6.1
355-36-8945,B,Yangon,Member,Male,Home and lifestyle,10.88,5,2.72,57.12,06/08/2025,23:00,Ewallet,7.3
009-25-8106,A,Mandalay,Member,Male,Home and lifestyle,89.33,5,22.3325,468.9825,11/02/2025,10:32,Ewallet,5.6
854-39-2158,C,Mandalay,Member,Female,Electronic accessories,72.69,8,29.076,610.596,05/05/2025,19:53,Ewallet,6.6
216-32-9337,A,Mandalay,Normal,Male,Health and beauty,85.18,5,21.295,447.195,10/04/2025,14:57,Cash,7.3
371-44-5107,B,Naypyitaw,Member,Male,Electronic accessories,17.75,8,7.1,149.1,01/11/2026,08:30,Cash,7.0
632-83-3886,C,Yangon,Normal,Female,Sports and travel,13.85,5,3.4625,72.7125,09/21/2025,04:54,Ewallet,4.1
016-74-6606,B,Yangon,Member,Female,Electronic accessories,43.71,8,17.484,367.164,01/29/2026,09:00,Credit card,5.7
385-91-4751,C,Mandalay,Normal,Male,Sports and travel,40.44,7,14.154,297.234,09/08/2025,05:16,Cash,7.5
966-05-9153,B,Yangon,Member,Male,Food and beverages,34.83,8,13.932,292.572,07/29/2025,22:19,Credit card,8.8
